2014-05-31 10:48:13,321 [5] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-05-31 22:58:35,911 [60] INFO  Umbraco.Core.PluginManager - [Thread 46] Starting resolution types of umbraco.interfaces.ITree
2014-05-31 22:58:35,912 [60] INFO  Umbraco.Core.PluginManager - [Thread 46] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 0ms)
2014-05-31 22:59:07,436 [60] INFO  Umbraco.Core.PluginManager - [Thread 50] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 22:59:07,436 [60] INFO  Umbraco.Core.PluginManager - [Thread 50] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:03:17,717 [60] INFO  Umbraco.Core.PluginManager - [Thread 44] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:03:17,718 [60] INFO  Umbraco.Core.PluginManager - [Thread 44] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:03:43,489 [60] INFO  Umbraco.Core.PluginManager - [Thread 45] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:03:43,489 [60] INFO  Umbraco.Core.PluginManager - [Thread 45] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:04:19,863 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 59] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:04:19,970 [60] INFO  Umbraco.Core.PluginManager - [Thread 59] Starting resolution types of umbraco.interfaces.ICacheRefresher
2014-05-31 23:04:19,972 [60] INFO  Umbraco.Core.PluginManager - [Thread 59] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 1ms)
2014-05-31 23:04:53,763 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 59] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:20:55,686 [60] INFO  Umbraco.Web.Security.WebSecurity - [Thread 62] User Id: 0 logged in
2014-05-31 23:20:55,706 [60] INFO  Umbraco.Core.PluginManager - [Thread 64] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:20:55,706 [60] INFO  Umbraco.Core.PluginManager - [Thread 64] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:32:17,507 [60] INFO  Umbraco.Core.PluginManager - [Thread 14] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:32:17,507 [60] INFO  Umbraco.Core.PluginManager - [Thread 14] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:33:27,779 [60] INFO  Umbraco.Core.PluginManager - [Thread 55] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:33:27,779 [60] INFO  Umbraco.Core.PluginManager - [Thread 55] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:34:26,457 [60] INFO  Umbraco.Core.PluginManager - [Thread 56] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:34:26,457 [60] INFO  Umbraco.Core.PluginManager - [Thread 56] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:35:13,085 [60] INFO  Umbraco.Core.PluginManager - [Thread 58] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:35:13,085 [60] INFO  Umbraco.Core.PluginManager - [Thread 58] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:36:07,995 [60] INFO  Umbraco.Core.PluginManager - [Thread 52] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:36:07,995 [60] INFO  Umbraco.Core.PluginManager - [Thread 52] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:36:54,187 [60] INFO  Umbraco.Core.PluginManager - [Thread 55] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:36:54,187 [60] INFO  Umbraco.Core.PluginManager - [Thread 55] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:37:59,183 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 5] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:39:27,942 [60] INFO  Umbraco.Core.PluginManager - [Thread 54] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:39:27,942 [60] INFO  Umbraco.Core.PluginManager - [Thread 54] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:40:37,868 [60] INFO  Umbraco.Core.PluginManager - [Thread 54] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:40:37,869 [60] INFO  Umbraco.Core.PluginManager - [Thread 54] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:40:58,281 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 53] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:42:07,379 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 56] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:45:12,756 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 15] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:46:16,451 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 5] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:47:21,658 [60] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:47:21,658 [60] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:49:27,552 [60] INFO  Umbraco.Core.PluginManager - [Thread 55] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:49:27,552 [60] INFO  Umbraco.Core.PluginManager - [Thread 55] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:49:43,227 [60] INFO  Umbraco.Core.Publishing.PublishingStrategy - [Thread 19] Content 'Simple Blocks Page' with Id '1098' has been published.
2014-05-31 23:50:18,916 [60] INFO  Umbraco.Core.PluginManager - [Thread 21] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:50:18,916 [60] INFO  Umbraco.Core.PluginManager - [Thread 21] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:50:40,214 [60] INFO  Umbraco.Core.PluginManager - [Thread 58] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:50:40,214 [60] INFO  Umbraco.Core.PluginManager - [Thread 58] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2014-05-31 23:51:40,930 [60] INFO  Umbraco.Core.PluginManager - [Thread 12] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-31 23:51:40,930 [60] INFO  Umbraco.Core.PluginManager - [Thread 12] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
